ph1,ph2,ph3,probability
w,r,o,0.42083333333333334
w,r,a,0.1125
w,r,e,0.10416666666666667
w,r,ee,0.0125
w,r,E,0.029166666666666667
w,r,j,0.008333333333333333
w,r,O,0.05416666666666667
w,r,u,0.008333333333333333
O,t,r,0.018808777429467086
O,t,i,0.2884012539184953
O,t,a,0.18181818181818182
O,t,o,0.34169278996865204
O,t,e,0.1536050156739812
O,t,u,0.012539184952978056
O,t,j,0.003134796238244514
ll,u,tS,0.04602510460251046
ll,u,d,0.13807531380753138
ll,u,ll,0.0041841004184100415
ll,u,m,0.15481171548117154
ll,u,ŋ,0.07531380753138076
ll,u,p,0.008368200836820083
ll,u,z,0.08786610878661087
ll,u,s,0.1799163179916318
ll,u,v,0.02510460251046025
ll,u,l,0.11715481171548117
ll,u,ttS,0.03765690376569038
ll,u,dZ,0.0041841004184100415
ll,u,n,0.012552301255230125
ll,u,r,0.03347280334728033
ll,u,t,0.0502092050209205
ll,u,tt,0.012552301255230125
ll,u,tts,0.008368200836820083
ll,u,k,0.0041841004184100415
O,dZ,e,0.15254237288135594
O,dZ,o,0.038135593220338986
O,dZ,i,0.7966101694915254
O,dZ,a,0.012711864406779662
u,v,j,0.4603174603174603
u,v,e,0.1111111111111111
u,v,a,0.12698412698412698
u,v,i,0.14285714285714285
u,v,E,0.015873015873015872
u,v,o,0.14285714285714285
e,i,d,0.045454545454545456
e,i,n,0.36363636363636365
e,i,z,0.05844155844155844
e,i,s,0.1038961038961039
e,i,k,0.06493506493506493
e,i,r,0.025974025974025976
e,i,t,0.17532467532467533
e,i,f,0.01948051948051948
e,i,ddz,0.01948051948051948
e,i,S,0.006493506493506494
e,i,v,0.006493506493506494
e,i,m,0.025974025974025976
e,i,mm,0.025974025974025976
e,i,ŋ,0.03896103896103896
e,i,kk,0.012987012987012988
e,i,tS,0.006493506493506494
E,j,o,0.10526315789473684
E,j,k,0.10526315789473684
E,j,d,0.05263157894736842
E,j,l,0.05263157894736842
E,j,tS,0.3157894736842105
E,j,a,0.10526315789473684
E,j,m,0.10526315789473684
E,j,E,0.05263157894736842
E,j,e,0.10526315789473684
o,i,z,0.047058823529411764
o,i,n,0.32941176470588235
o,i,b,0.16470588235294117
o,i,d,0.07058823529411765
o,i,mm,0.011764705882352941
o,i,ŋ,0.01764705882352941
o,i,r,0.047058823529411764
o,i,J,0.11176470588235295
o,i,s,0.11176470588235295
o,i,m,0.01764705882352941
o,i,t,0.023529411764705882
o,i,k,0.01764705882352941
o,i,tS,0.011764705882352941
o,i,S,0.0058823529411764705
o,i,dZ,0.0058823529411764705
o,i,p,0.0058823529411764705
l,p,a,0.21800947867298578
l,p,e,0.22748815165876776
l,p,i,0.41706161137440756
l,p,o,0.06635071090047394
l,p,l,0.004739336492890996
l,p,E,0.052132701421800945
l,p,ii,0.004739336492890996
l,p,O,0.004739336492890996
l,p,j,0.004739336492890996
u,k,o,0.15510204081632653
u,k,a,0.43673469387755104
u,k,l,0.09795918367346938
u,k,i,0.044897959183673466
u,k,n,0.004081632653061225
u,k,e,0.07346938775510205
u,k,j,0.00816326530612245
u,k,r,0.0653061224489796
u,k,O,0.0163265306122449
u,k,u,0.04897959183673469
u,k,t,0.012244897959183673
u,k,z,0.00816326530612245
u,k,s,0.02857142857142857
u,nn,o,0.16666666666666666
u,nn,a,0.2222222222222222
u,nn,j,0.3333333333333333
u,nn,e,0.1111111111111111
u,nn,E,0.05555555555555555
u,nn,i,0.1111111111111111
l,v,a,0.33860759493670883
l,v,e,0.31962025316455694
l,v,E,0.07911392405063292
l,v,i,0.14240506329113925
l,v,o,0.056962025316455694
l,v,j,0.04746835443037975
l,v,O,0.015822784810126583
v,E,s,0.053742802303262956
v,E,n,0.33397312859884837
v,E,r,0.28790786948176583
v,E,ll,0.09596928982725528
v,E,d,0.005758157389635317
v,E,l,0.030710172744721688
v,E,t,0.028790786948176585
v,E,nn,0.01727447216890595
v,E,kk,0.03262955854126679
v,E,ŋ,0.03838771593090211
v,E,ss,0.0019193857965451055
v,E,tt,0.02111324376199616
v,E,k,0.003838771593090211
v,E,S,0.011516314779270634
v,E,dZ,0.011516314779270634
v,E,m,0.003838771593090211
v,E,v,0.007677543186180422
v,E,tts,0.0019193857965451055
v,E,ɡ,0.0019193857965451055
v,E,LL,0.0019193857965451055
v,E,j,0.003838771593090211
v,E,rr,0.0019193857965451055
v,E,z,0.0019193857965451055
l,ts,a,0.6683417085427136
l,ts,e,0.10050251256281408
l,ts,i,0.07537688442211055
l,ts,o,0.11557788944723618
l,ts,E,0.020100502512562814
l,ts,O,0.020100502512562814
ts,a,k,0.011494252873563218
ts,a,i,0.011494252873563218
ts,a,j,0.0028735632183908046
ts,a,n,0.22988505747126436
ts,a,r,0.20114942528735633
ts,a,ss,0.034482758620689655
ts,a,t,0.2959770114942529
ts,a,v,0.09195402298850575
ts,a,l,0.022988505747126436
ts,a,s,0.0028735632183908046
ts,a,m,0.028735632183908046
ts,a,ɡ,0.0028735632183908046
ts,a,b,0.005747126436781609
ts,a,mm,0.005747126436781609
ts,a,LL,0.008620689655172414
ts,a,d,0.0028735632183908046
ts,a,ddZ,0.0028735632183908046
ts,a,kk,0.0028735632183908046
ts,a,ff,0.005747126436781609
ts,a,pp,0.014367816091954023
ts,a,tt,0.011494252873563218
ts,a,tts,0.0028735632183908046
ts,e,r,0.423728813559322
ts,e,tt,0.2033898305084746
ts,e,ll,0.03389830508474576
ts,e,l,0.03389830508474576
ts,e,v,0.01694915254237288
ts,e,m,0.01694915254237288
ts,e,pp,0.0847457627118644
ts,e,z,0.01694915254237288
ts,e,s,0.03389830508474576
ts,e,kk,0.11864406779661017
ts,e,ddZ,0.01694915254237288
l,tz,j,1.0
ts,o,l,0.1411764705882353
ts,o,z,0.17647058823529413
ts,o,n,0.4235294117647059
ts,o,J,0.011764705882352941
ts,o,s,0.03529411764705882
ts,o,JJ,0.058823529411764705
ts,o,dZ,0.03529411764705882
ts,o,m,0.03529411764705882
ts,o,kk,0.03529411764705882
ts,o,p,0.011764705882352941
ts,o,pp,0.03529411764705882
E,u,s,0.42857142857142855
E,u,m,0.14285714285714285
E,u,r,0.42857142857142855
O,JJ,o,0.6666666666666666
O,JJ,a,0.13333333333333333
O,JJ,i,0.2
a,ddz,O,0.030534351145038167
a,ddz,o,0.05343511450381679
a,ddz,i,0.16030534351145037
a,ddz,a,0.3053435114503817
a,ddz,E,0.061068702290076333
a,ddz,e,0.15267175572519084
a,ddz,j,0.03816793893129771
a,ddz,u,0.1984732824427481
ddz,O,n,0.3
ddz,O,t,0.05
ddz,O,tt,0.05
ddz,O,i,0.25
ddz,O,l,0.1
ddz,O,m,0.1
ddz,O,j,0.1
ddz,O,o,0.05
ddz,o,n,0.27586206896551724
ddz,o,t,0.06896551724137931
ddz,o,l,0.10344827586206896
ddz,o,z,0.13793103448275862
ddz,o,v,0.034482758620689655
ddz,o,b,0.034482758620689655
ddz,o,d,0.034482758620689655
ddz,o,f,0.20689655172413793
ddz,o,dZ,0.034482758620689655
ddz,o,p,0.034482758620689655
ddz,o,r,0.034482758620689655
tts,O,n,0.22727272727272727
tts,O,rr,0.045454545454545456
tts,O,tt,0.4090909090909091
tts,O,l,0.3181818181818182
o,dZ,i,0.6411042944785276
o,dZ,E,0.12576687116564417
o,dZ,e,0.1656441717791411
o,dZ,a,0.03374233128834356
o,dZ,o,0.018404907975460124
o,dZ,O,0.009202453987730062
o,dZ,w,0.006134969325153374
m,f,e,0.3333333333333333
m,f,E,0.3333333333333333
m,f,l,0.3333333333333333
m,l,e,0.5
m,l,E,0.25
m,l,i,0.25
mm,a,kk,0.015060240963855422
mm,a,e,0.006024096385542169
mm,a,i,0.015060240963855422
mm,a,l,0.09036144578313253
mm,a,n,0.12349397590361445
mm,a,ŋ,0.018072289156626505
mm,a,nn,0.0030120481927710845
mm,a,ss,0.02710843373493976
mm,a,tt,0.0030120481927710845
mm,a,tts,0.09939759036144578
mm,a,t,0.2680722891566265
mm,a,v,0.009036144578313253
mm,a,r,0.09939759036144578
mm,a,p,0.0030120481927710845
mm,a,m,0.006024096385542169
mm,a,k,0.015060240963855422
mm,a,ɡ,0.018072289156626505
mm,a,dZ,0.15060240963855423
mm,a,J,0.0030120481927710845
mm,a,b,0.009036144578313253
mm,a,z,0.009036144578313253
mm,a,tS,0.0030120481927710845
mm,a,s,0.006024096385542169
nn,i,S,0.008130081300813009
nn,i,b,0.08130081300813008
nn,i,k,0.13008130081300814
nn,i,d,0.06504065040650407
nn,i,ɡ,0.008130081300813009
nn,i,n,0.21951219512195122
nn,i,v,0.07317073170731707
nn,i,tS,0.04878048780487805
nn,i,tts,0.016260162601626018
nn,i,z,0.024390243902439025
nn,i,ttS,0.008130081300813009
nn,i,s,0.08130081300813008
nn,i,t,0.04065040650406504
nn,i,ddz,0.04878048780487805
nn,i,tt,0.008130081300813009
nn,i,p,0.04065040650406504
nn,i,l,0.008130081300813009
nn,i,kk,0.04065040650406504
nn,i,f,0.016260162601626018
nn,i,ŋ,0.008130081300813009
nn,i,r,0.008130081300813009
nn,i,o,0.008130081300813009
nn,i,a,0.008130081300813009
mm,E,n,0.1746031746031746
mm,E,t,0.14285714285714285
mm,E,i,0.015873015873015872
mm,E,ll,0.1111111111111111
mm,E,o,0.015873015873015872
mm,E,d,0.047619047619047616
mm,E,m,0.047619047619047616
mm,E,r,0.4126984126984127
mm,E,l,0.015873015873015872
mm,E,tts,0.015873015873015872
mm,e,ss,0.08536585365853659
mm,e,tt,0.21951219512195122
mm,e,ddz,0.016260162601626018
mm,e,t,0.032520325203252036
mm,e,ll,0.008130081300813009
mm,e,r,0.18699186991869918
mm,e,d,0.08130081300813008
mm,e,m,0.04878048780487805
mm,e,n,0.2682926829268293
mm,e,s,0.012195121951219513
mm,e,l,0.016260162601626018
mm,e,ddZ,0.024390243902439025
e,ddz,a,0.6612903225806451
e,ddz,o,0.0967741935483871
e,ddz,e,0.08064516129032258
e,ddz,i,0.08064516129032258
e,ddz,E,0.04838709677419355
e,ddz,u,0.03225806451612903
mm,i,kk,0.043824701195219126
mm,i,n,0.4701195219123506
mm,i,r,0.12749003984063745
mm,i,s,0.10756972111553785
mm,i,ss,0.14342629482071714
mm,i,ɡ,0.027888446215139442
mm,i,ll,0.00398406374501992
mm,i,l,0.00796812749003984
mm,i,tt,0.0199203187250996
mm,i,f,0.01593625498007968
mm,i,ŋ,0.01593625498007968
mm,i,k,0.00398406374501992
mm,i,t,0.00796812749003984
mm,i,d,0.00398406374501992
mm,o,b,0.13194444444444445
mm,o,d,0.05555555555555555
mm,o,LL,0.013888888888888888
mm,o,ll,0.027777777777777776
mm,o,n,0.2638888888888889
mm,o,r,0.2777777777777778
mm,o,S,0.020833333333333332
mm,o,v,0.020833333333333332
mm,o,tts,0.034722222222222224
mm,o,l,0.08333333333333333
mm,o,z,0.013888888888888888
mm,o,s,0.006944444444444444
mm,o,t,0.027777777777777776
mm,o,ɡ,0.013888888888888888
mm,o,tS,0.006944444444444444
mm,O,d,0.05
mm,O,ll,0.05
mm,O,r,0.1
mm,O,ss,0.35
mm,O,n,0.05
mm,O,f,0.1
mm,O,b,0.15
mm,O,l,0.05
mm,O,t,0.1
mm,u,kk,0.14583333333333334
mm,u,ff,0.125
mm,u,i,0.020833333333333332
mm,u,t,0.3541666666666667
mm,u,n,0.3333333333333333
mm,u,z,0.020833333333333332
u,kk,j,0.2967741935483871
u,kk,i,0.10967741935483871
u,kk,o,0.1032258064516129
u,kk,a,0.21935483870967742
u,kk,u,0.05806451612903226
u,kk,e,0.18064516129032257
u,kk,O,0.01935483870967742
u,kk,E,0.012903225806451613
m,n,e,0.22727272727272727
m,n,E,0.09090909090909091
m,n,j,0.13636363636363635
m,n,i,0.36363636363636365
m,n,o,0.09090909090909091
m,n,a,0.09090909090909091
r,f,a,0.1962025316455696
r,f,o,0.12658227848101267
r,f,e,0.27848101265822783
r,f,i,0.17721518987341772
r,f,O,0.03164556962025317
r,f,u,0.05063291139240506
r,f,E,0.08227848101265822
r,f,r,0.012658227848101266
r,f,j,0.0189873417721519
r,f,l,0.02531645569620253
p,E,tts,0.022684310018903593
p,E,e,0.013232514177693762
p,E,r,0.30245746691871456
p,E,tt,0.08695652173913043
p,E,l,0.01890359168241966
p,E,ll,0.062381852551984876
p,E,s,0.04158790170132325
p,E,n,0.22495274102079396
p,E,a,0.015122873345935728
p,E,t,0.05671077504725898
p,E,k,0.013232514177693762
p,E,d,0.022684310018903593
p,E,i,0.017013232514177693
p,E,o,0.00945179584120983
p,E,tS,0.007561436672967864
p,E,w,0.026465028355387523
p,E,z,0.001890359168241966
p,E,kk,0.024574669187145556
p,E,ɡ,0.005671077504725898
p,E,ddZ,0.001890359168241966
p,E,p,0.007561436672967864
p,E,pp,0.003780718336483932
p,E,rr,0.001890359168241966
p,E,S,0.001890359168241966
p,E,ss,0.007561436672967864
p,E,ŋ,0.001890359168241966
E,tts,o,0.2391304347826087
E,tts,a,0.17391304347826086
E,tts,i,0.1956521739130435
E,tts,j,0.3695652173913043
E,tts,e,0.021739130434782608
i,e,r,0.05699481865284974
i,e,b,0.02072538860103627
i,e,k,0.08290155440414508
i,e,d,0.05181347150259067
i,e,l,0.07772020725388601
i,e,m,0.21243523316062177
i,e,p,0.031088082901554404
i,e,s,0.06735751295336788
i,e,w,0.0051813471502590676
i,e,v,0.06735751295336788
i,e,nn,0.05181347150259067
i,e,n,0.15544041450777202
i,e,ss,0.0051813471502590676
i,e,t,0.02072538860103627
i,e,z,0.08808290155440414
i,e,ll,0.0051813471502590676
m,r,i,1.0
u,rr,i,0.2097902097902098
u,rr,a,0.32167832167832167
u,rr,e,0.23776223776223776
u,rr,o,0.11188811188811189
u,rr,O,0.03496503496503497
u,rr,u,0.013986013986013986
u,rr,E,0.06293706293706294
u,rr,j,0.006993006993006993
i,O,m,0.03333333333333333
i,O,p,0.03333333333333333
i,O,ss,0.03333333333333333
i,O,s,0.03333333333333333
i,O,LL,0.03333333333333333
i,O,l,0.23333333333333334
i,O,t,0.13333333333333333
i,O,tS,0.03333333333333333
i,O,i,0.03333333333333333
i,O,tt,0.23333333333333334
i,O,d,0.16666666666666666
ddz,e,r,0.7321428571428571
ddz,e,p,0.03571428571428571
ddz,e,tt,0.10714285714285714
ddz,e,k,0.017857142857142856
ddz,e,t,0.017857142857142856
ddz,e,ll,0.017857142857142856
ddz,e,l,0.05357142857142857
ddz,e,tts,0.017857142857142856
ddz,j,a,0.6875
ddz,j,E,0.0625
ddz,j,e,0.1875
ddz,j,o,0.0625
O,j,d,0.3793103448275862
O,j,a,0.3793103448275862
O,j,o,0.08620689655172414
O,j,e,0.1206896551724138
O,j,k,0.034482758620689655
j,d,e,0.5
j,d,i,0.26666666666666666
j,d,o,0.03333333333333333
j,d,a,0.1
j,d,j,0.06666666666666667
j,d,E,0.03333333333333333
n,b,a,0.125
n,b,O,0.125
n,b,E,0.125
n,b,u,0.375
n,b,e,0.125
n,b,o,0.125
e,bb,e,0.40625
e,bb,j,0.21875
e,bb,r,0.21875
e,bb,a,0.03125
e,bb,o,0.015625
e,bb,E,0.03125
e,bb,i,0.078125
w,s,a,0.2
w,s,t,0.352
w,s,i,0.088
w,s,o,0.056
w,s,k,0.008
w,s,p,0.168
w,s,e,0.096
w,s,O,0.008
w,s,u,0.008
w,s,E,0.008
w,s,ee,0.008
E,dd,o,0.1875
E,dd,O,0.0625
E,dd,a,0.375
E,dd,u,0.25
E,dd,i,0.125
e,dd,O,0.023809523809523808
e,dd,a,0.47619047619047616
e,dd,e,0.047619047619047616
e,dd,i,0.2857142857142857
e,dd,o,0.14285714285714285
e,dd,u,0.023809523809523808
e,w,r,0.35454545454545455
e,w,m,0.10909090909090909
e,w,n,0.01818181818181818
e,w,k,0.07272727272727272
e,w,f,0.1
e,w,dZ,0.01818181818181818
e,w,ɡ,0.00909090909090909
e,w,p,0.00909090909090909
e,w,s,0.02727272727272727
e,w,t,0.20909090909090908
e,w,d,0.045454545454545456
e,w,tS,0.01818181818181818
e,w,l,0.00909090909090909
n,f,e,0.20372093023255813
n,f,j,0.059534883720930236
n,f,i,0.1869767441860465
n,f,o,0.1758139534883721
n,f,O,0.021395348837209303
n,f,r,0.08
n,f,l,0.07534883720930233
n,f,a,0.1283720930232558
n,f,u,0.037209302325581395
n,f,k,0.0009302325581395349
n,f,E,0.024186046511627906
n,f,w,0.0065116279069767444
dZ,u,l,0.045584045584045586
dZ,u,m,0.002849002849002849
dZ,u,J,0.07977207977207977
dZ,u,ŋ,0.02849002849002849
dZ,u,n,0.13675213675213677
dZ,u,r,0.18233618233618235
dZ,u,b,0.014245014245014245
dZ,u,bb,0.022792022792022793
dZ,u,d,0.23076923076923078
dZ,u,ff,0.002849002849002849
dZ,u,ddZ,0.002849002849002849
dZ,u,dZ,0.002849002849002849
dZ,u,JJ,0.005698005698005698
dZ,u,ɡ,0.002849002849002849
dZ,u,ll,0.005698005698005698
dZ,u,z,0.017094017094017096
dZ,u,s,0.21082621082621084
dZ,u,ss,0.002849002849002849
dZ,u,kk,0.002849002849002849
ɡ,l,a,0.2706766917293233
ɡ,l,i,0.18045112781954886
ɡ,l,o,0.2706766917293233
ɡ,l,O,0.10526315789473684
ɡ,l,u,0.08270676691729323
ɡ,l,e,0.03759398496240601
ɡ,l,j,0.007518796992481203
ɡ,l,E,0.045112781954887216
O,f,o,0.26262626262626265
O,f,i,0.47474747474747475
O,f,a,0.1414141414141414
O,f,e,0.020202020202020204
O,f,t,0.010101010101010102
O,f,r,0.030303030303030304
O,f,j,0.030303030303030304
O,f,u,0.030303030303030304
S,o,z,0.09523809523809523
S,o,s,0.015873015873015872
S,o,LL,0.25396825396825395
S,o,n,0.14285714285714285
S,o,kk,0.15873015873015872
S,o,k,0.015873015873015872
S,o,l,0.09523809523809523
S,o,p,0.047619047619047616
S,o,r,0.09523809523809523
S,o,v,0.07936507936507936
e,kk,i,0.1382636655948553
e,kk,j,0.3215434083601286
e,kk,a,0.3987138263665595
e,kk,O,0.012861736334405145
e,kk,o,0.03215434083601286
e,kk,e,0.06430868167202572
e,kk,u,0.003215434083601286
e,kk,l,0.028938906752411574
nn,O,d,0.0625
nn,O,j,0.125
nn,O,n,0.09375
nn,O,t,0.09375
nn,O,tt,0.09375
nn,O,v,0.25
nn,O,l,0.03125
nn,O,tts,0.0625
nn,O,k,0.125
nn,O,kk,0.03125
nn,O,ll,0.03125
nn,w,a,0.5
nn,w,e,0.16666666666666666
nn,w,i,0.16666666666666666
nn,w,o,0.16666666666666666
nn,u,a,0.032520325203252036
nn,u,E,0.008130081300813009
nn,u,ii,0.008130081300813009
nn,u,i,0.04065040650406504
nn,u,ll,0.18699186991869918
nn,u,J,0.36585365853658536
nn,u,n,0.11382113821138211
nn,u,s,0.008130081300813009
nn,u,z,0.08130081300813008
nn,u,ttS,0.04065040650406504
nn,u,l,0.008130081300813009
nn,u,b,0.008130081300813009
nn,u,tts,0.032520325203252036
nn,u,m,0.04065040650406504
nn,u,t,0.016260162601626018
nn,u,kk,0.008130081300813009
w,E,rr,0.08235294117647059
w,E,r,0.08235294117647059
w,E,nn,0.15294117647058825
w,E,n,0.47058823529411764
w,E,l,0.03529411764705882
w,E,s,0.12941176470588237
w,E,ll,0.023529411764705882
w,E,d,0.011764705882352941
w,E,f,0.011764705882352941
e,p,o,0.15336463223787167
e,p,r,0.12206572769953052
e,p,a,0.2378716744913928
e,p,i,0.24882629107981222
e,p,l,0.04381846635367762
e,p,O,0.017214397496087636
e,p,u,0.07198748043818466
e,p,e,0.07981220657276995
e,p,t,0.010954616588419406
e,p,j,0.006259780907668232
e,p,E,0.006259780907668232
e,p,s,0.001564945226917058
t,l,a,0.4444444444444444
t,l,E,0.2777777777777778
t,l,e,0.19444444444444445
t,l,i,0.027777777777777776
t,l,O,0.05555555555555555
n,v,e,0.32340425531914896
n,v,E,0.05531914893617021
n,v,i,0.2950354609929078
n,v,o,0.14468085106382977
n,v,j,0.014184397163120567
n,v,a,0.08936170212765958
n,v,O,0.06099290780141844
n,v,u,0.01276595744680851
n,v,ii,0.00425531914893617
rr,u,tts,0.15789473684210525
rr,u,ff,0.039473684210526314
rr,u,ɡ,0.10526315789473684
rr,u,ddZ,0.07894736842105263
rr,u,t,0.02631578947368421
rr,u,n,0.013157894736842105
rr,u,bb,0.013157894736842105
rr,u,b,0.013157894736842105
rr,u,k,0.039473684210526314
rr,u,dZ,0.039473684210526314
rr,u,ttS,0.07894736842105263
rr,u,s,0.013157894736842105
rr,u,tt,0.09210526315789473
rr,u,l,0.013157894736842105
rr,u,kk,0.14473684210526316
rr,u,pp,0.06578947368421052
rr,u,E,0.039473684210526314
rr,u,p,0.013157894736842105
rr,u,z,0.013157894736842105
j,k,a,0.3888888888888889
j,k,O,0.05555555555555555
j,k,o,0.5
j,k,e,0.05555555555555555
j,tS,i,0.14285714285714285
j,tS,E,0.42857142857142855
j,tS,e,0.42857142857142855
i,E,k,0.022222222222222223
i,E,nn,0.08888888888888889
i,E,n,0.24444444444444444
i,E,ɡ,0.022222222222222223
i,E,s,0.2
i,E,S,0.06666666666666667
i,E,t,0.044444444444444446
i,E,d,0.044444444444444446
i,E,kk,0.08888888888888889
i,E,m,0.08888888888888889
i,E,r,0.022222222222222223
i,E,v,0.06666666666666667
tt,r,o,0.21505376344086022
tt,r,a,0.3010752688172043
tt,r,e,0.06093189964157706
tt,r,i,0.3763440860215054
tt,r,O,0.02867383512544803
tt,r,E,0.017921146953405017
f,w,O,0.8367346938775511
f,w,e,0.02040816326530612
f,w,o,0.14285714285714285
O,k,o,0.2733812949640288
O,k,j,0.02158273381294964
O,k,r,0.1366906474820144
O,k,t,0.007194244604316547
O,k,u,0.05755395683453238
O,k,s,0.02158273381294964
O,k,e,0.06474820143884892
O,k,a,0.22302158273381295
O,k,i,0.09352517985611511
O,k,w,0.06474820143884892
O,k,l,0.014388489208633094
O,k,O,0.02158273381294964
f,u,r,0.156
f,u,m,0.15
f,u,z,0.076
f,u,ɡ,0.054
f,u,tS,0.028
f,u,s,0.038
f,u,t,0.056
f,u,n,0.134
f,u,ll,0.002
f,u,LL,0.01
f,u,b,0.002
f,u,ttS,0.002
f,u,k,0.01
f,u,e,0.002
f,u,ff,0.002
f,u,ɡ:,0.014
f,u,ddZ,0.11
f,u,i,0.004
f,u,l,0.08
f,u,mm,0.002
f,u,J,0.016
f,u,ŋ,0.006
f,u,S,0.004
f,u,dZ,0.042
t,ii,n,1.0
ii,n,f,0.25
ii,n,o,0.5
ii,n,a,0.25
f,l,a,0.19672131147540983
f,l,w,0.10819672131147541
f,l,E,0.08196721311475409
f,l,i,0.08196721311475409
f,l,u,0.23278688524590163
f,l,e,0.16393442622950818
f,l,o,0.07213114754098361
f,l,O,0.06229508196721312
i,j,u,0.5
i,j,o,0.5
ss,w,o,0.1702127659574468
ss,w,a,0.6170212765957447
ss,w,e,0.1276595744680851
ss,w,O,0.0851063829787234
l,w,e,0.2708333333333333
l,w,O,0.2916666666666667
l,w,i,0.2916666666666667
l,w,o,0.125
l,w,a,0.020833333333333332
i,o,p,0.0743801652892562
i,o,ss,0.024793388429752067
i,o,v,0.008264462809917356
i,o,r,0.23140495867768596
i,o,z,0.0743801652892562
i,o,n,0.36363636363636365
i,o,kk,0.024793388429752067
i,o,k,0.03305785123966942
i,o,d,0.06611570247933884
i,o,l,0.024793388429752067
i,o,s,0.01652892561983471
i,o,tS,0.008264462809917356
i,o,m,0.01652892561983471
i,o,tt,0.024793388429752067
i,o,J,0.008264462809917356
v,u,l,0.5375
v,u,t,0.3375
v,u,r,0.025
v,u,s,0.0125
v,u,ŋ,0.025
v,u,tts,0.0125
v,u,d,0.0125
v,u,e,0.0125
v,u,ll,0.0125
v,u,m,0.0125
u,bb,l,0.543859649122807
u,bb,o,0.043859649122807015
u,bb,a,0.017543859649122806
u,bb,i,0.21929824561403508
u,bb,j,0.12280701754385964
u,bb,e,0.02631578947368421
u,bb,O,0.017543859649122806
u,bb,u,0.008771929824561403
bb,l,i,0.968421052631579
bb,l,a,0.031578947368421054
kk,E,t,0.07142857142857142
kk,E,n,0.14285714285714285
kk,E,i,0.21428571428571427
kk,E,ll,0.35714285714285715
kk,E,b,0.07142857142857142
kk,E,dd,0.07142857142857142
kk,E,o,0.07142857142857142
w,m,a,0.40350877192982454
w,m,e,0.5087719298245614
w,m,E,0.017543859649122806
w,m,i,0.03508771929824561
w,m,o,0.017543859649122806
w,m,O,0.017543859649122806
S,O,p,0.1590909090909091
S,O,l,0.38636363636363635
S,O,n,0.022727272727272728
S,O,tt,0.06818181818181818
S,O,LL,0.18181818181818182
S,O,kk,0.09090909090909091
S,O,r,0.045454545454545456
S,O,rr,0.022727272727272728
S,O,pp,0.022727272727272728
s,f,r,0.09928057553956834
s,f,a,0.19280575539568345
s,f,i,0.14244604316546763
s,f,o,0.26618705035971224
s,f,E,0.04748201438848921
s,f,e,0.09784172661870504
s,f,u,0.07338129496402877
s,f,O,0.027338129496402876
s,f,j,0.050359712230215826
s,f,w,0.0028776978417266188
o,mm,O,0.025547445255474453
o,mm,a,0.1386861313868613
o,mm,i,0.24087591240875914
o,mm,E,0.072992700729927
o,mm,e,0.4124087591240876
o,mm,j,0.0036496350364963502
o,mm,o,0.058394160583941604
o,mm,w,0.0364963503649635
o,mm,u,0.010948905109489052
JJ,w,O,1.0
i,u,z,0.06896551724137931
i,u,ŋ,0.034482758620689655
i,u,m,0.06896551724137931
i,u,l,0.13793103448275862
i,u,S,0.20689655172413793
i,u,ttS,0.034482758620689655
i,u,r,0.034482758620689655
i,u,n,0.034482758620689655
i,u,t,0.3103448275862069
i,u,tts,0.06896551724137931
z,u,r,0.1377245508982036
z,u,ff,0.017964071856287425
z,u,ddZ,0.005988023952095809
z,u,p,0.017964071856287425
z,u,n,0.08383233532934131
z,u,m,0.16167664670658682
z,u,a,0.04790419161676647
z,u,ttS,0.011976047904191617
z,u,s,0.023952095808383235
z,u,l,0.12574850299401197
z,u,b,0.03592814371257485
z,u,ll,0.029940119760479042
z,u,i,0.023952095808383235
z,u,E,0.005988023952095809
z,u,tts,0.005988023952095809
z,u,t,0.011976047904191617
z,u,rr,0.023952095808383235
z,u,pp,0.04790419161676647
z,u,tt,0.005988023952095809
z,u,S,0.05389221556886228
z,u,LL,0.011976047904191617
z,u,d,0.029940119760479042
z,u,k,0.005988023952095809
z,u,f,0.05389221556886228
z,u,v,0.017964071856287425
p,n,E,0.08333333333333333
p,n,o,0.4583333333333333
p,n,O,0.20833333333333334
p,n,e,0.25
ss,E,n,0.36666666666666664
ss,E,d,0.06666666666666667
ss,E,l,0.022222222222222223
ss,E,s,0.03333333333333333
ss,E,tt,0.06666666666666667
ss,E,ll,0.12222222222222222
ss,E,r,0.08888888888888889
ss,E,o,0.011111111111111112
ss,E,p,0.011111111111111112
ss,E,a,0.022222222222222223
ss,E,t,0.011111111111111112
ss,E,i,0.011111111111111112
ss,E,ss,0.07777777777777778
ss,E,e,0.011111111111111112
ss,E,k,0.022222222222222223
ss,E,ɡ:,0.044444444444444446
ss,E,m,0.011111111111111112
pp,E,ll,0.6842105263157895
pp,E,n,0.21052631578947367
pp,E,a,0.05263157894736842
pp,E,tts,0.05263157894736842
i,ttS,i,0.21634615384615385
i,ttS,a,0.2692307692307692
i,ttS,o,0.35096153846153844
i,ttS,O,0.04326923076923077
i,ttS,e,0.10576923076923077
i,ttS,w,0.004807692307692308
i,ttS,E,0.009615384615384616
L,i,s,1.0
pp,l,a,0.2159090909090909
pp,l,i,0.6477272727272727
pp,l,e,0.09090909090909091
pp,l,E,0.045454545454545456
w,d,e,0.043478260869565216
w,d,E,0.06086956521739131
w,d,i,0.3652173913043478
