word,phoneme,phoneme_surprisal
novantanove,a,0.2061159986115819
novantanove,n,0.007362629752508892
novantanove,t,-0.0
novantanove,a,5.932479626259777
novantanove,n,2.643251081888143
novantanove,O,-0.0
novantanove,v,-0.0
novantanove,e,-0.0
villette,v,5.638541910636422
villette,i,2.4424506538162225
villette,ll,4.016905567421606
villette,e,1.1040787745651595
villette,tt,2.5661310886513786
villette,e,0.2311545872676756
sembravano,s,3.942820263403401
sembravano,e,3.8679255680935682
sembravano,m,2.9800546321577257
sembravano,b,0.28401781714356794
sembravano,r,0.003397382523620954
sembravano,a,0.011170766680845929
sembravano,v,0.5375851856377631
sembravano,a,0.0013429567199460682
sembravano,n,1.096706530480496
sembravano,o,-0.0
diventate,d,3.746504493861793
diventate,i,0.7762361422438858
diventate,v,1.1443811226769542
diventate,e,0.3919965538989583
diventate,n,0.5353793348862784
diventate,t,0.11428358188675136
diventate,a,0.0022886766684368934
diventate,t,0.4220214832727143
diventate,e,1.3821906683511949
novantanove,n,5.957377656157896
novantanove,o,1.6330622927884388
novantanove,v,4.93225916100925
novantanove,a,0.15719443238567637
novantanove,n,0.011499267682587149
novantanove,t,-0.0
novantanove,a,0.3938487034861929
novantanove,n,1.097532055268198
novantanove,O,-0.0
novantanove,v,-0.0
novantanove,e,-0.0
canili,k,1.7560547035338845
canili,a,0.22159217943428708
canili,n,4.210066652490103
canili,i,0.23249868966112539
canili,l,7.66018792996797
canili,i,2.166825637423886
però,p,3.905311037667455
però,e,0.9739532604236745
però,r,0.047963371712044435
però,O,12.441468095899111
erano,E,5.695678310458773
erano,r,0.6902598619825638
